S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
767,PASIR PANJANG COURT,PASIR PANJANG CLOSE,Apartment,5,RCR,Freehold,Resale,1,1500000,-,1259,Strata,01 to 05,1191,Jul-21
768,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1900000,-,689,Strata,46 to 50,2758,Jul-21
769,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2850000,-,2077,Strata,11 to 15,1372,Jul-21
770,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2250000,-,990,Strata,06 to 10,2272,Jul-21
771,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1500000,-,786,Strata,11 to 15,1909,Jul-21
772,THE AZURE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2375000,-,1335,Strata,01 to 05,1779,Jul-21
773,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2750000,-,1711,Strata,06 to 10,1607,Jul-21
774,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3360960,-,1518,Strata,36 to 40,2214,Jul-21
775,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1470000,-,893,Strata,06 to 10,1645,Jul-21
776,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,870000,-,441,Strata,16 to 20,1971,Jul-21
777,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,895000,-,495,Strata,06 to 10,1808,Jul-21
778,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1600000,-,797,Strata,16 to 20,2009,Jul-21
779,DOMAIN 21,DELTA ROAD,Condominium,3,RCR,99 yrs lease commencing from 2004,Resale,1,930000,-,560,Strata,01 to 05,1662,Jul-21
780,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2250000,-,1012,Strata,06 to 10,2224,Jul-21
781,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1180000,-,904,Strata,06 to 10,1305,Jul-21
782,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1259060,-,678,Strata,36 to 40,1857,Jul-21
783,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,755000,-,517,Strata,16 to 20,1461,Jul-21
784,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1105000,-,667,Strata,11 to 15,1656,Jul-21
785,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1850000,-,1281,Strata,31 to 35,1444,Jul-21
786,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2080000,-,969,Strata,01 to 05,2147,Jul-21
787,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1050000,-,1292,Strata,01 to 05,813,Jul-21
788,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1780000,-,1346,Strata,26 to 30,1323,Jul-21
789,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1550000,-,1302,Strata,06 to 10,1190,Jul-21
790,VENTANA,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1680000,-,1313,Strata,01 to 05,1279,Jul-21
791,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3282310,-,2164,Strata,01 to 05,1517,Jul-21
792,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2550000,-,1647,Strata,06 to 10,1548,Jul-21
793,THE SORRENTO,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,787000,-,463,Strata,01 to 05,1700,Jul-21
794,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1376000,-,1001,Strata,06 to 10,1375,Jul-21
795,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1602440,-,678,Strata,11 to 15,2363,Jul-21
796,PALM GREEN,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1300000,-,1130,Strata,01 to 05,1150,Jul-21
797,DORSETT RESIDENCES,NEW BRIDGE ROAD,Apartment,2,RCR,99 yrs lease commencing from 2009,Resale,1,1425000,-,689,Strata,01 to 05,2069,Jul-21
798,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,99 yrs lease commencing from 1973,Resale,1,858000,-,850,Strata,06 to 10,1009,Jul-21
799,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2800000,-,1851,Strata,26 to 30,1512,Jul-21
800,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,2000000,-,1410,Strata,21 to 25,1418,Jul-21
801,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1270000,-,861,Strata,11 to 15,1475,Jul-21
802,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2450000,-,1475,Strata,31 to 35,1661,Jul-21
803,QUEENSWAY TOWER,QUEENSWAY,Apartment,3,RCR,Freehold,Resale,1,1180000,-,980,Strata,01 to 05,1205,Jul-21
804,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1790620,-,1001,Strata,41 to 45,1789,Jul-21
805,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1710000,-,1184,Strata,01 to 05,1444,Jul-21
806,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,995000,-,1098,Strata,01 to 05,906,Jul-21
807,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1210000,-,1216,Strata,01 to 05,995,Jul-21
808,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2400000,-,1744,Strata,11 to 15,1376,Jul-21
809,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2600000,-,1647,Strata,01 to 05,1579,Jul-21
810,RIVERWALK APARTMENTS,UPPER CIRCULAR ROAD,Apartment,1,RCR,99 yrs lease commencing from 1980,Resale,1,1265000,-,818,Strata,06 to 10,1546,Jul-21
811,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2280000,-,1475,Strata,36 to 40,1546,Jul-21
812,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1450000,-,980,Strata,06 to 10,1480,Jul-21
813,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1400000,-,980,Strata,06 to 10,1429,Jul-21
814,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2090000,-,1582,Strata,01 to 05,1321,Jul-21
815,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1600000,-,1033,Strata,21 to 25,1548,Jul-21
816,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,640000,-,377,Strata,01 to 05,1699,Jul-21
817,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2095000,-,1399,Strata,21 to 25,1497,Jul-21
818,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1730000,-,1195,Strata,31 to 35,1448,Jul-21
819,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2800000,-,1711,Strata,06 to 10,1636,Jul-21
820,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,860000,-,474,Strata,21 to 25,1816,Jul-21
821,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1650000,-,1421,Strata,01 to 05,1161,Jul-21
822,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1600000,-,1184,Strata,11 to 15,1351,Jul-21
823,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,1710000,-,829,Strata,11 to 15,2063,Jul-21
824,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2035000,-,1141,Strata,31 to 35,1784,Jul-21
825,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1820000,-,1346,Strata,16 to 20,1353,Jul-21
826,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1125000,-,1001,Strata,01 to 05,1124,Jul-21
827,SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,993000,-,452,Strata,11 to 15,2196,Jul-21
828,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1860000,-,1119,Strata,41 to 45,1662,Jul-21
829,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1580000,-,1152,Strata,31 to 35,1372,Jul-21
830,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1065000,-,592,Strata,41 to 45,1799,Jul-21
831,MARINA COLLECTION,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,5102040,-,2788,Strata,01 to 05,1830,Jul-21
832,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1760000,-,1098,Strata,31 to 35,1603,Jul-21
833,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1450000,-,1313,Strata,01 to 05,1104,Jul-21
834,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,890000,-,538,Strata,26 to 30,1654,Jul-21
835,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1220000,-,603,Strata,06 to 10,2024,Jul-21
836,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1940000,-,915,Strata,26 to 30,2120,Jul-21
837,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1355000,-,969,Strata,01 to 05,1399,Jul-21
838,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1500000,-,743,Strata,21 to 25,2020,Jul-21
839,QUEENSWAY TOWER,QUEENSWAY,Apartment,3,RCR,Freehold,Resale,1,1638888,-,1432,Strata,06 to 10,1145,Jul-21
840,PASIR PANJANG COURT,PASIR PANJANG CLOSE,Apartment,5,RCR,Freehold,Resale,1,1600000,-,1378,Strata,01 to 05,1161,Jul-21
841,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1728000,-,926,Strata,16 to 20,1867,Jul-21
842,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1838000,-,926,Strata,36 to 40,1986,Jul-21
843,CLYDESVIEW,JERVOIS LANE,Condominium,3,RCR,Freehold,Resale,1,2990000,-,2110,Strata,01 to 05,1417,Jul-21
844,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,2200000,-,1528,Strata,06 to 10,1439,Jul-21
845,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,1500000,-,710,Strata,31 to 35,2111,Jul-21
846,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1450000,-,592,Strata,06 to 10,2449,Jul-21
847,THE FOLIAGE,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,705000,-,506,Strata,01 to 05,1394,Jul-21
848,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1585000,-,807,Strata,16 to 20,1963,Jul-21
849,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1030000,-,495,Strata,26 to 30,2080,Jul-21
850,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3199350,-,1690,Strata,06 to 10,1893,Jul-21
851,TWIN REGENCY,KIM TIAN ROAD,Condominium,3,RCR,Freehold,Resale,1,2680000,-,1442,Strata,06 to 10,1858,Jul-21
852,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,3000000,-,1421,Strata,31 to 35,2111,Jul-21
853,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1280000,-,786,Strata,16 to 20,1629,Jul-21
854,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1288000,-,667,Strata,16 to 20,1930,Jul-21
855,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1240000,-,829,Strata,11 to 15,1496,Jul-21
856,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2030000,-,1367,Strata,06 to 10,1485,Jul-21
857,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1498880,-,893,Strata,01 to 05,1678,Jul-21
858,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1050000,-,786,Strata,11 to 15,1336,Jul-21
859,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1818000,-,926,Strata,16 to 20,1964,Jul-21
860,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1210000,-,883,Strata,01 to 05,1371,Jul-21
861,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1820000,-,1302,Strata,21 to 25,1397,Jul-21
862,HARVEST MANSIONS,HAVELOCK ROAD,Apartment,3,RCR,99 yrs lease commencing from 1993,Resale,1,1150000,-,1023,Strata,01 to 05,1125,Jul-21
863,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,4835000,-,3735,Strata,16 to 20,1294,Jul-21
864,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1530000,-,818,Strata,16 to 20,1870,Jul-21
865,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2660000,-,1690,Strata,01 to 05,1574,Jul-21
866,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1388000,-,1109,Strata,16 to 20,1252,Jul-21
867,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2500000,-,1485,Strata,11 to 15,1683,Jul-21
868,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2680000,-,1733,Strata,01 to 05,1546,Jul-21
869,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1300000,-,624,Strata,16 to 20,2082,Jul-21
870,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1690000,-,1012,Strata,36 to 40,1670,Jul-21
871,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1970000,-,1001,Strata,36 to 40,1968,Jul-21
872,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1850000,-,915,Strata,11 to 15,2022,Jul-21
873,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1410000,-,581,Strata,06 to 10,2426,Jul-21
874,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,795000,-,474,Strata,06 to 10,1679,Jul-21
875,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1621840,-,721,Strata,06 to 10,2249,Jul-21
876,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1838000,-,969,Strata,31 to 35,1897,Jul-21
877,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1480000,-,1012,Strata,11 to 15,1463,Jul-21
878,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,910000,-,452,Strata,06 to 10,2013,Jul-21
879,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1430000,-,570,Strata,06 to 10,2507,Jul-21
880,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1470000,-,893,Strata,01 to 05,1645,Jul-21
881,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1580000,-,1184,Strata,36 to 40,1334,Jul-21
882,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,805000,-,646,Strata,01 to 05,1246,Jul-21
883,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1210000,-,915,Strata,11 to 15,1322,Jul-21
884,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,5250000,-,4047,Strata,06 to 10,1297,Jul-21
885,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,580000,-,377,Strata,01 to 05,1540,Jul-21
886,THE ESTIVA,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1530000,-,1152,Strata,01 to 05,1328,Jul-21
887,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2098000,-,1475,Strata,11 to 15,1423,Jul-21
888,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1490000,-,915,Strata,11 to 15,1629,Jul-21
889,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1120000,-,700,Strata,06 to 10,1601,Jul-21
890,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,4139770,-,2433,Strata,01 to 05,1702,Jul-21
891,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1580000,-,1238,Strata,01 to 05,1276,Jul-21
892,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,1670000,-,829,Strata,11 to 15,2015,Jul-21
893,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2390000,-,1615,Strata,01 to 05,1480,Jul-21
894,BAYVILLE CONDOMINIUM,SOUTH BUONA VISTA ROAD,Condominium,5,RCR,Freehold,Resale,1,1400000,-,1249,Strata,01 to 05,1121,Jul-21
895,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1670000,-,1690,Strata,01 to 05,988,Jul-21
896,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,830000,-,904,Strata,01 to 05,918,Jul-21
897,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1670000,-,1313,Strata,16 to 20,1272,Jul-21
898,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1400000,-,990,Strata,31 to 35,1414,Jul-21
899,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,1490000,-,829,Strata,01 to 05,1798,Jul-21
900,THE SORRENTO,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1070000,-,710,Strata,01 to 05,1506,Jul-21
901,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1000000,-,570,Strata,11 to 15,1753,Jul-21
902,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1730000,-,904,Strata,21 to 25,1913,Jul-21
903,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,950000,-,1012,Strata,01 to 05,939,Jul-21
904,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1980000,-,1410,Strata,21 to 25,1404,Jul-21
905,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,861,Strata,16 to 20,1277,Jul-21
906,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1935000,-,958,Strata,16 to 20,2020,Jul-21
907,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2988000,-,1206,Strata,41 to 45,2478,Jul-21
908,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2350000,-,1701,Strata,11 to 15,1382,Jul-21
909,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,3780000,-,1755,Strata,46 to 50,2154,Jul-21
910,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1468000,-,1195,Strata,06 to 10,1229,Jun-21
911,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2860000,-,3122,Strata,01 to 05,916,Jun-21
912,EMERALD GARDEN,CLUB STREET,Condominium,1,RCR,999 yrs lease commencing from 1827,Resale,1,2550000,-,1259,Strata,06 to 10,2025,Jun-21
913,LANDRIDGE CONDOMINIUM,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,2250000,-,1808,Strata,01 to 05,1244,Jun-21
914,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,3380000,-,1722,Strata,06 to 10,1963,Jun-21
915,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2350000,-,1421,Strata,01 to 05,1654,Jun-21
916,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2622579,-,1163,Strata,21 to 25,2256,Jun-21
917,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1240160,-,678,Strata,36 to 40,1829,Jun-21
918,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1300000,-,689,Strata,11 to 15,1887,Jun-21
919,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2150000,-,1055,Strata,26 to 30,2038,Jun-21
920,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,530000,-,409,Strata,11 to 15,1296,Jun-21
921,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1850000,-,1259,Strata,06 to 10,1469,Jun-21
922,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1000000,-,904,Strata,06 to 10,1106,Jun-21
923,WHITEHAVEN,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1150000,-,786,Strata,01 to 05,1464,Jun-21
924,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1400000,-,947,Strata,01 to 05,1478,Jun-21
925,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,4650000,-,2540,Strata,36 to 40,1830,Jun-21
926,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,1225000,-,667,Strata,01 to 05,1836,Jun-21
927,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1790000,-,1238,Strata,06 to 10,1446,Jun-21
928,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2200000,-,1270,Strata,06 to 10,1732,Jun-21
929,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1255000,-,904,Strata,31 to 35,1388,Jun-21
930,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,830000,-,506,Strata,01 to 05,1641,Jun-21
931,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,3580000,-,2605,Strata,01 to 05,1374,Jun-21
