S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
178,D-MANSIONS,DUNMAN LANE,Apartment,15,RCR,Freehold,Resale,1,1720000,-,1668,Strata,01 to 05,1031,Nov-21
179,RIVERBAY,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,838000,-,646,Strata,21 to 25,1298,Nov-21
180,TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1700000,-,1302,Strata,11 to 15,1305,Nov-21
181,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1830000,-,1227,Strata,01 to 05,1491,Nov-21
182,ONE FORT,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1900000,-,1206,Strata,06 to 10,1576,Nov-21
183,CRANE COURT,CRANE ROAD,Apartment,15,RCR,Freehold,Resale,1,1758800,-,1722,Strata,01 to 05,1021,Nov-21
184,SHELFORD 23,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,1550000,-,829,Strata,01 to 05,1870,Nov-21
185,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1730000,-,1615,Strata,01 to 05,1071,Nov-21
186,NOVA 88,BHAMO ROAD,Apartment,12,RCR,Freehold,Resale,1,1880000,-,1292,Strata,11 to 15,1455,Nov-21
187,IRESIDENCES,IRRAWADDY ROAD,Apartment,12,RCR,Freehold,Resale,1,4470000,-,3746,Strata,26 to 30,1193,Nov-21
188,SHIRO,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1238888,-,990,Strata,01 to 05,1251,Nov-21
189,VETRO,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,645000,-,474,Strata,16 to 20,1362,Nov-21
190,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,888000,-,947,Strata,16 to 20,937,Nov-21
191,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1410000,-,1195,Strata,01 to 05,1180,Nov-21
192,ROCHELLE AT NEWTON,KENG LEE ROAD,Condominium,11,CCR,99 yrs lease commencing from 2008,Resale,1,2300000,-,1356,Strata,16 to 20,1696,Nov-21
193,THE GERANIUM,MANGIS ROAD,Condominium,15,RCR,Freehold,Resale,1,1300000,-,1216,Strata,01 to 05,1069,Nov-21
194,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1005000,-,818,Strata,06 to 10,1229,Nov-21
195,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1880000,-,1561,Strata,16 to 20,1205,Nov-21
196,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1380000,-,1249,Strata,01 to 05,1105,Nov-21
197,VA RESIDENCES,BOON TECK ROAD,Apartment,12,RCR,Freehold,Resale,1,758000,-,506,Strata,06 to 10,1498,Nov-21
198,ADRIA,DERBYSHIRE ROAD,Apartment,11,CCR,Freehold,Resale,1,2720000,-,1410,Strata,01 to 05,1929,Nov-21
199,IDYLLIC SUITES,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,800000,-,581,Strata,06 to 10,1376,Nov-21
200,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,700000,-,441,Strata,01 to 05,1586,Nov-21
201,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,930000,-,603,Strata,06 to 10,1543,Nov-21
202,THE INTERWEAVE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,615000,-,388,Strata,11 to 15,1587,Nov-21
203,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1820000,-,1647,Strata,16 to 20,1105,Nov-21
204,BEACON HEIGHTS,MAR THOMA ROAD,Condominium,12,RCR,999 yrs lease commencing from 1882,Resale,1,1390000,-,1109,Strata,11 to 15,1254,Nov-21
205,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,940000,-,700,Strata,16 to 20,1344,Nov-21
206,D'LOTUS,LORONG AMPAS,Apartment,12,RCR,Freehold,Resale,1,900000,-,570,Strata,11 to 15,1578,Nov-21
207,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1500000,-,1216,Strata,11 to 15,1233,Nov-21
208,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2483000,-,1776,Strata,01 to 05,1398,Nov-21
209,LE CRESCENDO,PAYA LEBAR ROAD,Condominium,14,RCR,Freehold,Resale,1,1950000,-,1453,Strata,01 to 05,1342,Nov-21
210,SUITES @ EASTCOAST,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1141000,-,1130,Strata,01 to 05,1010,Nov-21
211,WATTEN HILL,WATTEN VIEW,Condominium,11,CCR,Freehold,Resale,1,4000000,-,2669,Strata,-,1498,Nov-21
212,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1890000,-,1001,Strata,01 to 05,1888,Nov-21
213,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2728000,-,2056,Strata,01 to 05,1327,Nov-21
214,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2390000,-,1582,Strata,01 to 05,1510,Nov-21
215,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1025000,-,893,Strata,01 to 05,1147,Nov-21
216,THE WATER EDGE,LORONG 38 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,588000,-,398,Strata,01 to 05,1476,Nov-21
217,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,540000,-,398,Strata,01 to 05,1356,Nov-21
218,38 I SUITES,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,750000,-,506,Strata,11 to 15,1482,Nov-21
219,MABELLE,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1340000,-,1119,Strata,01 to 05,1197,Nov-21
220,CHELSEA GROVE,MARTABAN ROAD,Apartment,12,RCR,Freehold,Resale,1,1388000,-,958,Strata,01 to 05,1449,Nov-21
221,THE RIVERINE BY THE PARK,KALLANG ROAD,Apartment,12,RCR,Freehold,Resale,1,1610000,-,980,Strata,06 to 10,1644,Nov-21
222,BUTTERWORTH 8,BUTTERWORTH LANE,Condominium,15,RCR,Freehold,Resale,1,1485000,-,1023,Strata,11 to 15,1452,Nov-21
223,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,900000,-,603,Strata,01 to 05,1493,Nov-21
224,FULCRUM,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,2050000,-,1098,Strata,21 to 25,1867,Nov-21
225,FERNWOOD TOWERS,FERNWOOD TERRACE,Condominium,15,OCR,Freehold,Resale,1,1930000,-,1163,Strata,01 to 05,1660,Nov-21
226,SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2350000,-,1184,Strata,01 to 05,1985,Nov-21
227,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1530000,-,1109,Strata,01 to 05,1380,Nov-21
228,LEICESTER SUITES,LEICESTER ROAD,Apartment,13,RCR,Freehold,Resale,1,783000,-,463,Strata,06 to 10,1692,Nov-21
229,NOVELIS,SINARAN DRIVE,Apartment,11,CCR,Freehold,Resale,1,945000,-,527,Strata,06 to 10,1792,Nov-21
230,ZEDGE,AKYAB ROAD,Apartment,11,CCR,Freehold,Resale,1,1600000,-,915,Strata,11 to 15,1749,Nov-21
231,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,580200,-,377,Strata,11 to 15,1540,Nov-21
232,JC RESIDENCE,JOO CHIAT LANE,Apartment,15,RCR,Freehold,Resale,1,590000,-,463,Strata,01 to 05,1275,Nov-21
233,BLISS LOFT,KIM KEAT CLOSE,Apartment,12,RCR,Freehold,Resale,1,1020000,-,829,Strata,06 to 10,1231,Nov-21
234,SEA AVENUE RESIDENCES,SEA AVENUE,Apartment,15,RCR,Freehold,Resale,1,1032888,-,635,Strata,01 to 05,1626,Nov-21
235,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1320000,-,850,Strata,11 to 15,1552,Nov-21
236,THE RED HOUSE,EAST COAST ROAD,Apartment,15,RCR,99 yrs lease commencing from 2012,Resale,1,690000,-,441,Strata,01 to 05,1563,Nov-21
237,368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,3080000,-,1722,Strata,16 to 20,1788,Nov-21
238,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1538000,-,1195,Strata,06 to 10,1287,Nov-21
239,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2332000,-,1302,Strata,06 to 10,1790,Nov-21
240,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1038000,-,581,Strata,16 to 20,1786,Nov-21
241,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,2000000,-,1206,Strata,11 to 15,1659,Nov-21
242,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1438000,-,969,Strata,01 to 05,1484,Nov-21
243,VICTORY HEIGHTS,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,1128000,-,1119,Strata,06 to 10,1008,Nov-21
244,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,990000,-,689,Strata,16 to 20,1437,Nov-21
245,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1830000,-,1152,Strata,16 to 20,1589,Nov-21
246,TEMBELING COURT,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1750000,-,1324,Strata,01 to 05,1322,Nov-21
247,GAIA,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,2168000,-,1690,Strata,11 to 15,1283,Nov-21
248,QUBE SUITES,JALAN PUNAI,Apartment,14,OCR,Freehold,Resale,1,638000,-,431,Strata,01 to 05,1482,Nov-21
249,ST MICHAEL'S PLACE,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1405000,-,1227,Strata,06 to 10,1145,Nov-21
250,THE ELEGANCE @ CHANGI,LORONG 107 CHANGI,Apartment,15,RCR,Freehold,Resale,1,1788000,-,2013,Strata,01 to 05,888,Nov-21
251,# 1 LOFT,LORONG 24 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,685000,-,560,Strata,06 to 10,1224,Nov-21
252,D'MIRA,BOON TECK ROAD,Apartment,12,RCR,Freehold,Resale,1,1770000,-,1238,Strata,01 to 05,1430,Nov-21
253,DAISY SUITES,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,990000,-,797,Strata,01 to 05,1243,Nov-21
254,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,986000,-,592,Strata,01 to 05,1665,Nov-21
255,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,792000,-,495,Strata,06 to 10,1600,Nov-21
256,ADAM PARK CONDOMINIUM,ADAM ROAD,Condominium,11,CCR,Freehold,Resale,1,2680000,-,2336,Strata,01 to 05,1147,Nov-21
257,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1620000,-,1636,Strata,21 to 25,990,Nov-21
258,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2300000,-,1399,Strata,01 to 05,1644,Nov-21
259,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2200000,-,1302,Strata,01 to 05,1689,Nov-21
260,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1880000,-,1152,Strata,01 to 05,1632,Nov-21
261,ONE DUSUN RESIDENCES,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,800000,-,484,Strata,06 to 10,1652,Nov-21
262,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,4800000,-,2745,Strata,01 to 05,1749,Nov-21
263,R MAISON,SOMMERVILLE WALK,Apartment,13,OCR,Freehold,Resale,1,848000,-,581,Strata,01 to 05,1459,Nov-21
264,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1210000,-,840,Strata,01 to 05,1441,Nov-21
265,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2170000,-,1001,Strata,26 to 30,2168,Nov-21
266,RIO GARDENS,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1900000,-,1668,Strata,06 to 10,1139,Nov-21
267,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,870000,-,517,Strata,01 to 05,1684,Nov-21
268,THE VERTE,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1810000,-,1378,Strata,01 to 05,1314,Nov-21
269,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,3255000,-,2626,Strata,31 to 35,1239,Nov-21
270,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,745000,-,441,Strata,21 to 25,1688,Nov-21
271,TREESCAPE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,940000,-,624,Strata,01 to 05,1506,Nov-21
272,HAIG 162,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,608000,-,344,Strata,11 to 15,1765,Nov-21
273,TREASURES@G19,LORONG 19 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,548000,-,377,Strata,01 to 05,1455,Nov-21
274,SUITES @ SIMS,SIMS AVENUE,Apartment,14,RCR,Freehold,Resale,1,795000,-,603,Strata,01 to 05,1319,Nov-21
275,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2590000,-,1841,Strata,06 to 10,1407,Oct-21
276,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,850000,-,592,Strata,16 to 20,1436,Oct-21
277,SUFFOLK PREMIER,SUFFOLK ROAD,Apartment,11,CCR,Freehold,Resale,1,1820000,-,1076,Strata,11 to 15,1691,Oct-21
278,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,1920000,-,1109,Strata,06 to 10,1732,Oct-21
279,HAIG RESIDENCES,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,1170000,-,872,Strata,01 to 05,1342,Oct-21
280,EAST VIEW,BROOKE ROAD,Apartment,15,RCR,Freehold,Resale,1,1720000,-,1098,Strata,01 to 05,1567,Oct-21
281,MEDGE,MINBU ROAD,Apartment,11,CCR,Freehold,Resale,1,1228000,-,807,Strata,06 to 10,1521,Oct-21
282,THE NCLAVE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,2130000,-,2056,Strata,01 to 05,1036,Oct-21
283,THE RIVERINE BY THE PARK,KALLANG ROAD,Apartment,12,RCR,Freehold,Resale,1,3450000,-,1776,Strata,26 to 30,1943,Oct-21
284,THE MINT RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1255000,-,990,Strata,01 to 05,1267,Oct-21
285,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,1588000,-,893,Strata,16 to 20,1777,Oct-21
286,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3610000,-,2228,Strata,01 to 05,1620,Oct-21
287,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,6250000,-,3477,Strata,21 to 25,1798,Oct-21
288,ELLIOT AT THE EAST COAST,ELLIOT ROAD,Condominium,15,OCR,Freehold,Resale,1,2488000,-,1572,Strata,01 to 05,1583,Oct-21
289,THE SEAWIND,LORONG M TELOK KURAU,Condominium,15,OCR,Freehold,Resale,1,1148542,-,635,Strata,01 to 05,1809,Oct-21
290,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1668000,-,1033,Strata,01 to 05,1614,Oct-21
291,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,752888,-,463,Strata,06 to 10,1627,Oct-21
292,IRIDIUM,LINCOLN ROAD,Apartment,11,CCR,Freehold,Resale,1,1260000,-,764,Strata,06 to 10,1649,Oct-21
293,THE ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1979,Resale,1,3580000,-,3810,Strata,01 to 05,940,Oct-21
294,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1700000,-,958,Strata,11 to 15,1775,Oct-21
295,10 SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,850000,-,463,Strata,01 to 05,1836,Oct-21
296,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,1150000,-,1227,Strata,01 to 05,937,Oct-21
297,HAIG COURT,HAIG ROAD,Condominium,15,RCR,Freehold,Resale,1,1600000,-,1076,Strata,01 to 05,1486,Oct-21
298,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1910000,-,872,Strata,16 to 20,2191,Oct-21
299,TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,828000,-,635,Strata,01 to 05,1304,Oct-21
300,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,758000,-,463,Strata,11 to 15,1638,Oct-21
301,RIVIERA 38,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,780000,-,549,Strata,11 to 15,1421,Oct-21
302,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1600000,-,1033,Strata,16 to 20,1548,Oct-21
303,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,3425000,-,1615,Strata,16 to 20,2121,Oct-21
304,WING FONG MANSIONS/WING FONG COURT,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1000000,-,1130,Strata,01 to 05,885,Oct-21
305,8M RESIDENCES,MARGATE ROAD,Apartment,15,RCR,Freehold,Resale,1,1380000,-,646,Strata,11 to 15,2137,Oct-21
306,EVERITT EDGE,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1165000,-,861,Strata,01 to 05,1353,Oct-21
307,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,680000,-,441,Strata,16 to 20,1541,Oct-21
308,THE CAPE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,2048888,-,1184,Strata,11 to 15,1730,Oct-21
309,THE BELVEDERE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2260000,-,1259,Strata,01 to 05,1795,Oct-21
310,NOVENA COURT,JALAN NOVENA BARAT,Apartment,11,CCR,Freehold,Resale,1,1120000,-,775,Strata,01 to 05,1445,Oct-21
311,D'LOTUS,LORONG AMPAS,Apartment,12,RCR,Freehold,Resale,1,1500000,-,1066,Strata,06 to 10,1408,Oct-21
312,EAST BAY GARDENS,LORONG G TELOK KURAU,Apartment,15,OCR,99 yrs lease commencing from 1995,Resale,1,1245000,-,1399,Strata,01 to 05,890,Oct-21
313,THE VERTE,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,2950000,-,2594,Strata,01 to 05,1137,Oct-21
314,MEIER SUITES,MARGATE ROAD,Condominium,15,RCR,Freehold,Resale,1,3880000,-,2207,Strata,11 to 15,1758,Oct-21
315,WING FONG MANSIONS/WING FONG COURT,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,980000,-,1130,Strata,01 to 05,867,Oct-21
316,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,758000,-,441,Strata,06 to 10,1718,Oct-21
317,WATTEN ESTATE CONDOMINIUM,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,104,550800000,-,207702,Strata,01 to 05,2652,Oct-21
318,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2550000,-,1518,Strata,06 to 10,1680,Oct-21
319,ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1900000,-,1206,Strata,01 to 05,1576,Oct-21
320,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,780000,-,484,Strata,06 to 10,1610,Oct-21
321,AMBER SKYE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,2975000,-,1335,Strata,06 to 10,2229,Oct-21
322,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2850000,-,1582,Strata,11 to 15,1801,Oct-21
323,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1380000,-,1249,Strata,01 to 05,1105,Oct-21
324,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1780000,-,1259,Strata,01 to 05,1413,Oct-21
325,CUBE 8,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,885000,-,560,Strata,06 to 10,1581,Oct-21
326,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,798000,-,484,Strata,11 to 15,1647,Oct-21
327,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2858888,-,1184,Strata,16 to 20,2415,Oct-21
328,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1450000,-,947,Strata,06 to 10,1531,Oct-21
329,THE ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1979,Resale,1,3550000,-,3714,Strata,06 to 10,956,Oct-21
330,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,715000,-,409,Strata,16 to 20,1748,Oct-21
331,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3088000,-,2067,Strata,01 to 05,1494,Oct-21
332,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1750000,-,1572,Strata,11 to 15,1114,Oct-21
333,PAVILION 11,AKYAB ROAD,Condominium,11,CCR,Freehold,Resale,1,2833000,-,1485,Strata,26 to 30,1907,Oct-21
334,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1976,Resale,1,1190000,-,1270,Strata,21 to 25,937,Oct-21
335,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,795000,-,506,Strata,01 to 05,1571,Oct-21
336,HAIG 162,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,610000,-,366,Strata,11 to 15,1667,Oct-21
337,H RESIDENCES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,720000,-,549,Strata,01 to 05,1312,Oct-21
338,THE CAPE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,955000,-,635,Strata,01 to 05,1504,Oct-21
339,MOONSTONE VIEW,MOONSTONE LANE,Apartment,12,RCR,Freehold,Resale,1,1110000,-,807,Strata,01 to 05,1375,Oct-21
340,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1300000,-,1130,Strata,01 to 05,1150,Oct-21
341,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1110000,-,775,Strata,06 to 10,1432,Oct-21
342,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1580000,-,958,Strata,06 to 10,1649,Oct-21
343,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,695000,-,538,Strata,01 to 05,1291,Oct-21
344,D'CHATEAU @ SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,3400000,-,2863,Strata,01 to 05,1187,Oct-21
345,KATONG REGENCY,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,2600000,-,1389,Strata,06 to 10,1872,Oct-21
346,NEWTON 21,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,4380000,-,3068,Strata,21 to 25,1428,Oct-21
347,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,570000,-,334,Strata,16 to 20,1708,Oct-21
348,PINNACLE 16,SHAN ROAD,Apartment,12,RCR,Freehold,Resale,1,880000,-,581,Strata,11 to 15,1514,Oct-21
349,ROYCE RESIDENCES,LORONG 6 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,545000,-,420,Strata,06 to 10,1298,Oct-21
350,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,2460000,-,1475,Strata,26 to 30,1668,Oct-21
351,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2330000,-,1432,Strata,01 to 05,1628,Oct-21
352,368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1112000,-,689,Strata,16 to 20,1614,Oct-21
353,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1300000,-,1130,Strata,01 to 05,1150,Oct-21
354,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1125000,-,829,Strata,16 to 20,1357,Oct-21
355,GRAND DUCHESS AT ST PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,1928800,-,1044,Strata,01 to 05,1847,Oct-21
356,THREE BUCKLEY,BUCKLEY ROAD,Apartment,11,CCR,Freehold,Resale,1,3600000,-,2368,Strata,01 to 05,1520,Oct-21
357,THE COTZ,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,565000,-,388,Strata,01 to 05,1458,Oct-21
358,THE AMARELLE,LIM AH WOO ROAD,Apartment,15,RCR,Freehold,Resale,1,1290000,-,936,Strata,01 to 05,1378,Oct-21
