S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
168,LAKEVIEW ESTATE,UPPER THOMSON ROAD,Apartment,20,RCR,99 yrs lease commencing from 1977,Resale,1,1550000,-,1615,Strata,16 to 20,960,Nov-21
169,MODENA,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1410000,-,1496,Strata,06 to 10,942,Nov-21
170,FLAME TREE PARK,SIN MING AVENUE,Condominium,20,RCR,Freehold,Resale,1,2550000,-,1862,Strata,01 to 05,1369,Nov-21
171,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,888000,-,775,Strata,06 to 10,1146,Nov-21
172,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,580000,-,484,Strata,01 to 05,1197,Nov-21
173,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,732888,-,431,Strata,16 to 20,1702,Nov-21
174,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1080000,-,1044,Strata,01 to 05,1034,Nov-21
175,GRANDEUR PARK RESIDENCES,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2016,Resale,1,895000,-,549,Strata,06 to 10,1630,Nov-21
176,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,918000,-,732,Strata,01 to 05,1254,Nov-21
177,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1065000,-,1227,Strata,01 to 05,868,Nov-21
178,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,1625000,-,1421,Strata,01 to 05,1144,Nov-21
179,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,1001,Strata,01 to 05,899,Nov-21
180,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,2715000,-,1668,Strata,11 to 15,1627,Nov-21
181,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,980000,-,1001,Strata,06 to 10,979,Nov-21
182,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1360000,-,1453,Strata,01 to 05,936,Nov-21
183,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1515000,-,1722,Strata,01 to 05,880,Nov-21
184,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1325000,-,1453,Strata,01 to 05,912,Nov-21
185,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1235000,-,904,Strata,06 to 10,1366,Nov-21
186,BALLOTA PARK CONDOMINIUM,MARIAM WAY,Condominium,17,OCR,Freehold,Resale,1,835000,-,990,Strata,06 to 10,843,Nov-21
187,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1200000,-,1281,Strata,01 to 05,937,Nov-21
188,WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1080000,-,893,Strata,01 to 05,1209,Nov-21
189,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,698000,-,463,Strata,01 to 05,1508,Nov-21
190,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,868000,-,1012,Strata,06 to 10,858,Nov-21
191,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1660000,-,1044,Strata,11 to 15,1590,Nov-21
192,LAKEVIEW ESTATE,UPPER THOMSON ROAD,Apartment,20,RCR,99 yrs lease commencing from 1977,Resale,1,1625000,-,1615,Strata,01 to 05,1006,Nov-21
193,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,838000,-,603,Strata,01 to 05,1390,Nov-21
194,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1250000,-,1098,Strata,01 to 05,1139,Nov-21
195,UPPER SERANGOON SHOPPING CENTRE,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,1430000,-,1292,Strata,06 to 10,1107,Nov-21
196,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,2438000,-,1744,Strata,21 to 25,1398,Nov-21
197,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1109,Strata,06 to 10,974,Nov-21
198,THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1050000,-,1033,Strata,01 to 05,1016,Nov-21
199,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1165000,-,904,Strata,06 to 10,1288,Nov-21
200,AVILA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,565000,-,463,Strata,01 to 05,1221,Nov-21
201,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,883,Strata,11 to 15,1246,Nov-21
202,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,870000,-,872,Strata,01 to 05,998,Nov-21
203,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,580000,-,495,Strata,06 to 10,1171,Nov-21
204,THE MORNING GLORY,SIRAT ROAD,Apartment,19,OCR,Freehold,Resale,1,1160000,-,1033,Strata,01 to 05,1123,Nov-21
205,EAST VILLAGE,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,875000,-,624,Strata,01 to 05,1402,Nov-21
206,SPACE @ KOVAN,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,1745000,-,1528,Strata,01 to 05,1142,Nov-21
207,KENSINGTON SQUARE,JALAN LOKAM,Apartment,19,OCR,Freehold,Resale,1,1110000,-,915,Strata,01 to 05,1213,Nov-21
208,ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,663000,-,657,Strata,01 to 05,1010,Nov-21
209,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1360000,-,1044,Strata,11 to 15,1303,Nov-21
210,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1300000,-,678,Strata,26 to 30,1917,Nov-21
211,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,928000,-,797,Strata,06 to 10,1165,Nov-21
212,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,775,Strata,01 to 05,1032,Nov-21
213,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1100888,-,1023,Strata,06 to 10,1077,Nov-21
214,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1500000,-,1227,Strata,06 to 10,1222,Nov-21
215,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1075000,-,829,Strata,01 to 05,1297,Nov-21
216,GRANDEUR PARK RESIDENCES,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2016,Resale,1,1300000,-,893,Strata,06 to 10,1455,Nov-21
217,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,780000,-,549,Strata,06 to 10,1421,Nov-21
218,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,805000,-,743,Strata,06 to 10,1084,Nov-21
219,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,1150000,-,1184,Strata,01 to 05,971,Nov-21
220,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,770000,-,506,Strata,11 to 15,1522,Nov-21
221,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1515000,-,980,Strata,06 to 10,1547,Nov-21
222,CASA CAMBIO,LIM TUA TOW ROAD,Condominium,19,OCR,Freehold,Resale,1,670000,-,431,Strata,01 to 05,1556,Nov-21
223,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1630000,-,1475,Strata,01 to 05,1105,Nov-21
224,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,842000,-,980,Strata,06 to 10,860,Nov-21
225,RESIDENCES @ JANSEN,JANSEN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1876,Resale,1,750000,-,614,Strata,01 to 05,1222,Nov-21
226,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1100000,-,904,Strata,06 to 10,1217,Nov-21
227,KOVANA,KOVAN ROAD,Apartment,19,OCR,Freehold,Resale,1,1698000,-,1421,Strata,01 to 05,1195,Nov-21
228,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,650000,-,506,Strata,16 to 20,1285,Nov-21
229,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,947,Strata,06 to 10,1161,Nov-21
230,THE CLEARWATER,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1520000,-,1442,Strata,01 to 05,1054,Nov-21
231,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1375000,-,1163,Strata,06 to 10,1183,Nov-21
232,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,630000,-,560,Strata,01 to 05,1126,Nov-21
233,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,785000,-,764,Strata,01 to 05,1027,Nov-21
234,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1560000,-,1184,Strata,01 to 05,1318,Nov-21
235,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1040000,-,936,Strata,06 to 10,1111,Nov-21
236,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,790000,-,797,Strata,06 to 10,992,Nov-21
237,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,825000,-,872,Strata,01 to 05,946,Nov-21
238,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,790888,-,969,Strata,01 to 05,816,Nov-21
239,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,880000,-,1152,Strata,01 to 05,764,Nov-21
240,KOVAN GRANDEUR,TAMPINES ROAD,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,495000,-,366,Strata,01 to 05,1353,Nov-21
241,STARS OF KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2015,Resale,1,1240000,-,732,Strata,11 to 15,1694,Nov-21
242,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1150000,-,1195,Strata,01 to 05,963,Nov-21
243,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1670000,-,1378,Strata,06 to 10,1212,Nov-21
244,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,828000,-,581,Strata,01 to 05,1425,Nov-21
245,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,975000,-,926,Strata,11 to 15,1053,Nov-21
246,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,808000,-,775,Strata,06 to 10,1043,Nov-21
247,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,2000000,-,1615,Strata,01 to 05,1239,Nov-21
248,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,668000,-,549,Strata,01 to 05,1217,Nov-21
249,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,865000,-,926,Strata,01 to 05,934,Nov-21
250,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1080000,-,1292,Strata,06 to 10,836,Nov-21
251,LIGHTHOUSE,JALAN LOYANG BESAR,Condominium,17,OCR,99 yrs lease commencing from 1993,Resale,1,1900000,-,3068,Strata,01 to 05,619,Nov-21
252,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,1108000,-,861,Strata,06 to 10,1287,Nov-21
253,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,588000,-,452,Strata,01 to 05,1301,Nov-21
254,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1328000,-,1324,Strata,01 to 05,1003,Nov-21
255,BLISS@KOVAN,SIMON LANE,Condominium,19,OCR,Freehold,Resale,1,1930000,-,1313,Strata,01 to 05,1470,Nov-21
256,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1330000,-,1130,Strata,11 to 15,1177,Nov-21
257,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1260000,-,904,Strata,11 to 15,1394,Nov-21
258,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,855000,-,1023,Strata,06 to 10,836,Nov-21
259,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1090000,-,936,Strata,11 to 15,1164,Nov-21
260,CASA CAMBIO,LIM TUA TOW ROAD,Condominium,19,OCR,Freehold,Resale,1,1580000,-,1356,Strata,01 to 05,1165,Nov-21
261,KENSINGTON SQUARE,JALAN LOKAM,Apartment,19,OCR,Freehold,Resale,1,1125000,-,915,Strata,01 to 05,1230,Nov-21
262,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,790000,-,764,Strata,11 to 15,1034,Nov-21
263,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1075000,-,657,Strata,11 to 15,1637,Nov-21
264,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1815000,-,1615,Strata,01 to 05,1124,Nov-21
265,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1288000,-,678,Strata,21 to 25,1899,Nov-21
266,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,2650000,-,1668,Strata,11 to 15,1588,Nov-21
267,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1430888,-,1152,Strata,01 to 05,1242,Nov-21
268,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,1200000,-,700,Strata,11 to 15,1715,Nov-21
269,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,940000,-,732,Strata,06 to 10,1284,Nov-21
270,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1423000,-,1270,Strata,06 to 10,1120,Nov-21
271,RIS GRANDEUR,ELIAS ROAD,Condominium,18,OCR,Freehold,Resale,1,1480000,-,1292,Strata,11 to 15,1146,Nov-21
272,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,925000,-,893,Strata,01 to 05,1035,Nov-21
273,D'ZIRE,ROBEY CRESCENT,Apartment,19,OCR,999 yrs lease commencing from 1875,Resale,1,1280000,-,1141,Strata,01 to 05,1122,Nov-21
274,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,976000,-,840,Strata,01 to 05,1162,Nov-21
275,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,592,Strata,06 to 10,1520,Nov-21
276,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,958,Strata,01 to 05,1096,Nov-21
277,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,965000,-,764,Strata,11 to 15,1263,Nov-21
278,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1560000,-,1216,Strata,06 to 10,1283,Nov-21
279,RIS GRANDEUR,ELIAS ROAD,Condominium,18,OCR,Freehold,Resale,1,1160000,-,1066,Strata,11 to 15,1089,Nov-21
280,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1410000,-,1163,Strata,16 to 20,1213,Nov-21
281,RIO VISTA,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2001,Resale,1,1350000,-,1378,Strata,01 to 05,980,Nov-21
282,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1450000,-,1195,Strata,06 to 10,1214,Nov-21
283,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,2850000,-,2400,Strata,16 to 20,1187,Nov-21
284,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1200000,-,1238,Strata,06 to 10,969,Nov-21
285,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1100000,-,1206,Strata,06 to 10,912,Nov-21
286,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1295000,-,1238,Strata,01 to 05,1046,Nov-21
287,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,1066288,-,1367,Strata,01 to 05,780,Nov-21
288,THE PROMENADE@PELIKAT,JALAN PELIKAT,Apartment,19,OCR,Freehold,Resale,1,630000,-,484,Strata,01 to 05,1301,Nov-21
289,EAST COAST RESIDENCES,UPPER EAST COAST ROAD,Apartment,16,OCR,Freehold,Resale,1,1720000,-,1453,Strata,01 to 05,1184,Nov-21
290,SUITES @ PAYA LEBAR,UPPER PAYA LEBAR ROAD,Apartment,19,OCR,Freehold,Resale,1,1376000,-,1399,Strata,01 to 05,983,Nov-21
291,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,623000,-,527,Strata,06 to 10,1181,Nov-21
292,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,765000,-,700,Strata,06 to 10,1093,Nov-21
293,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1380000,-,1453,Strata,01 to 05,950,Nov-21
294,THREE 11,UPPER THOMSON ROAD,Apartment,20,RCR,Freehold,Resale,1,1270000,-,614,Strata,01 to 05,2070,Nov-21
295,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,1500000,-,1722,Strata,16 to 20,871,Nov-21
296,GRANDEUR PARK RESIDENCES,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2016,Resale,1,782800,-,474,Strata,11 to 15,1653,Nov-21
297,LIGHTHOUSE,JALAN LOYANG BESAR,Condominium,17,OCR,99 yrs lease commencing from 1993,Resale,1,1860000,-,3068,Strata,01 to 05,606,Nov-21
298,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1665000,-,1550,Strata,01 to 05,1074,Nov-21
299,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1170000,-,1206,Strata,01 to 05,970,Nov-21
300,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,840000,-,915,Strata,01 to 05,918,Nov-21
301,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1880000,-,1550,Strata,01 to 05,1213,Nov-21
302,BLISS@KOVAN,SIMON LANE,Condominium,19,OCR,Freehold,Resale,1,794800,-,495,Strata,01 to 05,1605,Nov-21
303,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1190000,-,1141,Strata,01 to 05,1043,Nov-21
304,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,613000,-,474,Strata,01 to 05,1294,Nov-21
305,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,855000,-,1206,Strata,01 to 05,709,Nov-21
306,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,2150000,-,1636,Strata,16 to 20,1314,Nov-21
307,ISUITES @ TANI,JALAN TANI,Apartment,19,OCR,999 yrs lease commencing from 1883,Resale,1,788000,-,624,Strata,01 to 05,1262,Nov-21
308,PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,845000,-,947,Strata,01 to 05,892,Nov-21
309,CHANGI COURT,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1028000,-,872,Strata,01 to 05,1179,Nov-21
310,THOMSON THREE,BRIGHT HILL DRIVE,Apartment,20,RCR,99 yrs lease commencing from 2012,Resale,1,1860000,-,1033,Strata,16 to 20,1800,Nov-21
311,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1180000,-,947,Strata,01 to 05,1246,Nov-21
312,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1050000,-,915,Strata,06 to 10,1148,Nov-21
313,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1300000,-,1184,Strata,11 to 15,1098,Nov-21
314,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,965000,-,947,Strata,01 to 05,1019,Nov-21
315,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,2770000,-,1755,Strata,26 to 30,1579,Nov-21
316,STRATFORD COURT,BEDOK RIA CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,913000,-,1163,Strata,01 to 05,785,Nov-21
317,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,625000,-,570,Strata,06 to 10,1096,Nov-21
318,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,635000,-,538,Strata,06 to 10,1180,Nov-21
319,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1340000,-,1206,Strata,11 to 15,1112,Nov-21
320,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,608000,-,420,Strata,01 to 05,1448,Nov-21
321,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1500000,-,1464,Strata,11 to 15,1025,Nov-21
322,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,1130000,-,710,Strata,06 to 10,1591,Nov-21
323,MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2013,Resale,1,1650000,-,1270,Strata,11 to 15,1299,Nov-21
324,VIBES@UPPER SERANGOON,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,625000,-,431,Strata,01 to 05,1452,Nov-21
325,GILLENIA,ROSYTH ROAD,Apartment,19,OCR,999 yrs lease commencing from 1886,Resale,1,935000,-,872,Strata,01 to 05,1072,Nov-21
326,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1453800,-,1528,Strata,01 to 05,951,Nov-21
327,THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,855000,-,818,Strata,06 to 10,1045,Oct-21
328,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,980000,-,1152,Strata,06 to 10,851,Oct-21
329,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,1560000,-,1023,Strata,01 to 05,1526,Oct-21
330,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,1935000,-,1378,Strata,06 to 10,1404,Oct-21
331,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1280000,-,872,Strata,06 to 10,1468,Oct-21
