S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
179,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,845000,-,732,Strata,26 to 30,1154,Nov-21
180,CAIRNHILL RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,2790000,-,1173,Strata,06 to 10,2378,Nov-21
181,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,10400000,-,2831,Strata,16 to 20,3674,Nov-21
182,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1900000,-,1485,Strata,06 to 10,1279,Nov-21
183,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3450000,-,1701,Strata,01 to 05,2029,Oct-21
184,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2885000,-,1507,Strata,06 to 10,1914,Oct-21
185,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5250000,-,2131,Strata,01 to 05,2463,Oct-21
186,PROXIMO,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,2250000,-,1119,Strata,11 to 15,2010,Oct-21
187,HOLLAND MEWS,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,2510000,-,1281,Strata,01 to 05,1960,Oct-21
188,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2300000,-,1378,Strata,01 to 05,1669,Oct-21
189,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,1830000,-,1012,Strata,06 to 10,1809,Oct-21
190,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,998000,-,452,Strata,01 to 05,2208,Oct-21
191,JERVOIS MEADOWS,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1800000,-,1206,Strata,01 to 05,1493,Oct-21
192,THE TRILLIUM,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3100000,-,1399,Strata,06 to 10,2215,Oct-21
193,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2220000,-,1389,Strata,11 to 15,1599,Oct-21
194,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,800000,-,678,Strata,26 to 30,1180,Oct-21
195,TANGLIN REGENCY,TANGLIN ROAD,Condominium,10,CCR,99 yrs lease commencing from 1994,Resale,1,1620000,-,1109,Strata,01 to 05,1461,Oct-21
196,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1050000,-,678,Strata,11 to 15,1548,Oct-21
197,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1485000,-,840,Strata,06 to 10,1769,Oct-21
198,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2900000,-,1744,Strata,21 to 25,1663,Oct-21
199,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,4689000,-,2605,Strata,01 to 05,1800,Oct-21
200,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,11300000,-,2885,Strata,21 to 25,3917,Oct-21
201,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,3880000,-,1485,Strata,01 to 05,2612,Oct-21
202,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,950000,-,560,Strata,21 to 25,1697,Oct-21
203,PATERSON RESIDENCE,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,3770000,-,1496,Strata,16 to 20,2520,Oct-21
204,RV POINT,RIVER VALLEY ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,850000,-,420,Strata,01 to 05,2025,Oct-21
205,CAVENAGH GARDENS,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2200000,-,1550,Strata,06 to 10,1419,Oct-21
206,PARC SOMME,SOMME ROAD,Apartment,8,RCR,99 yrs lease commencing from 2008,Resale,1,581000,-,355,Strata,01 to 05,1636,Oct-21
207,RESIDENTIAL APARTMENTS,KIM YAM ROAD,Apartment,9,CCR,99 yrs lease commencing from 1997,Resale,1,880000,-,624,Strata,01 to 05,1410,Oct-21
208,PARC MACKENZIE,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1980000,-,1335,Strata,06 to 10,1483,Oct-21
209,SUITES AT ORCHARD,HANDY ROAD,Apartment,9,CCR,99 yrs lease commencing from 2007,Resale,1,1480000,-,753,Strata,01 to 05,1964,Oct-21
210,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2360000,-,1076,Strata,11 to 15,2192,Oct-21
211,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1070000,-,689,Strata,06 to 10,1553,Oct-21
212,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1620000,-,872,Strata,21 to 25,1858,Oct-21
213,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,4500000,-,1722,Strata,26 to 30,2613,Oct-21
214,ORCHARD VIEW,ANGULLIA PARK,Apartment,9,CCR,Freehold,Resale,1,7100000,-,2530,Strata,31 to 35,2807,Oct-21
215,LEONIE HILL RESIDENCES,LEONIE HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4935000,-,2799,Strata,26 to 30,1763,Oct-21
216,HELIOS RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,4000000,-,1701,Strata,06 to 10,2352,Oct-21
217,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,2318000,-,883,Strata,06 to 10,2626,Oct-21
218,VERDURE,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1830000,-,947,Strata,01 to 05,1932,Oct-21
219,THE NASSIM,NASSIM HILL,Condominium,10,CCR,Freehold,Resale,1,13000000,-,3122,Strata,01 to 05,4165,Oct-21
220,THE SCOTTS TOWER,SCOTTS ROAD,Condominium,9,CCR,103 yrs lease commencing from 2010,Resale,1,1980000,-,872,Strata,16 to 20,2271,Oct-21
221,BOTANIKA,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,6500000,-,2906,Strata,01 to 05,2237,Oct-21
222,URBAN LOFTS,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,660000,-,431,Strata,01 to 05,1533,Oct-21
223,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,3728000,-,1862,Strata,21 to 25,2002,Oct-21
224,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1230000,-,560,Strata,21 to 25,2197,Oct-21
225,DYNASTY GARDEN,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,3600000,-,2314,Strata,-,1556,Oct-21
226,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,6600000,-,2497,Strata,06 to 10,2643,Oct-21
227,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,1518000,-,570,Strata,16 to 20,2661,Oct-21
228,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,6100000,-,2863,Strata,11 to 15,2130,Oct-21
229,ONE TREE HILL RESIDENCE,ONE TREE HILL,Apartment,10,CCR,Freehold,Resale,1,2850000,-,1227,Strata,01 to 05,2323,Oct-21
230,BEVERLY HILL,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,8000000,-,3778,Strata,01 to 05,2117,Oct-21
231,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1060000,-,570,Strata,31 to 35,1858,Oct-21
232,THE ORANGE GROVE,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,5180000,-,2336,Strata,06 to 10,2218,Oct-21
233,REGENCY LODGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,2400000,-,1281,Strata,06 to 10,1874,Oct-21
234,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,1200000,-,624,Strata,01 to 05,1922,Oct-21
235,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,810000,-,420,Strata,01 to 05,1930,Oct-21
236,THREE THREE ROBIN,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,3580000,-,1636,Strata,06 to 10,2188,Oct-21
237,CITYVALE,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1600000,-,1012,Strata,06 to 10,1581,Oct-21
238,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,Resale,1,1750000,-,990,Strata,01 to 05,1767,Oct-21
239,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2060000,-,1216,Strata,21 to 25,1694,Oct-21
240,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2988000,-,1744,Strata,21 to 25,1714,Oct-21
241,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,4500000,-,2067,Strata,01 to 05,2177,Oct-21
242,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2620000,-,1023,Strata,31 to 35,2562,Oct-21
243,STEVENS SUITES,STEVENS CLOSE,Apartment,10,CCR,Freehold,Resale,1,1990000,-,1109,Strata,01 to 05,1795,Oct-21
244,STEVENS SUITES,STEVENS CLOSE,Apartment,10,CCR,Freehold,Resale,1,2450000,-,1539,Strata,01 to 05,1592,Oct-21
245,CITIGATE RESIDENCE,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,680000,-,570,Strata,01 to 05,1192,Oct-21
246,THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1099999,-,463,Strata,06 to 10,2377,Oct-21
247,CRYSTAL COURT,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,1800000,-,1206,Strata,01 to 05,1493,Oct-21
248,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4455000,-,1755,Strata,16 to 20,2539,Oct-21
249,PARC MACKENZIE,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1295000,-,904,Strata,01 to 05,1432,Oct-21
250,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,2730000,-,1335,Strata,06 to 10,2045,Oct-21
251,SIXTH AVENUE VILLE,SIXTH AVENUE,Condominium,10,CCR,Freehold,Resale,1,2980000,-,1711,Strata,01 to 05,1741,Oct-21
252,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,6400000,-,3175,Strata,16 to 20,2016,Oct-21
253,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,2850000,-,1259,Strata,01 to 05,2263,Oct-21
254,THE QUAYSIDE,ROBERTSON QUAY,Apartment,9,CCR,99 yrs lease commencing from 1994,Resale,1,2080000,-,1367,Strata,01 to 05,1522,Oct-21
255,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,3150000,-,1582,Strata,01 to 05,1991,Oct-21
256,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3650000,-,2067,Strata,06 to 10,1766,Oct-21
257,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,7076000,-,2390,Strata,01 to 05,2961,Oct-21
258,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2580000,-,1711,Strata,01 to 05,1507,Oct-21
259,DUCHESS MANOR,DUCHESS ROAD,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,2260000,-,990,Strata,01 to 05,2282,Oct-21
260,THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,1700000,-,980,Strata,01 to 05,1736,Oct-21
261,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2720000,-,1356,Strata,01 to 05,2006,Oct-21
262,THE INSPIRA,ARNASALAM CHETTY ROAD,Condominium,9,CCR,Freehold,Resale,1,2000000,-,936,Strata,11 to 15,2136,Oct-21
263,THE IMPERIAL,JALAN RUMBIA,Condominium,9,CCR,Freehold,Resale,1,3820000,-,1733,Strata,06 to 10,2204,Oct-21
264,CAVENAGH HOUSE,CLEMENCEAU AVENUE NORTH,Apartment,9,CCR,Freehold,Resale,1,3060000,-,1701,Strata,11 to 15,1799,Oct-21
265,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,925000,-,570,Strata,01 to 05,1621,Oct-21
266,THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1000000,-,463,Strata,01 to 05,2161,Oct-21
267,LEONIE SUITES,LEONIE HILL,Apartment,9,CCR,99 yrs lease commencing from 2002,Resale,1,1600000,-,936,Strata,06 to 10,1709,Oct-21
268,SOUTH BEACH RESIDENCES,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 2007,Resale,1,18500000,-,3897,Strata,41 to 45,4748,Oct-21
269,CITY GATE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2014,Resale,1,1395000,-,753,Strata,16 to 20,1851,Oct-21
270,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1160000,-,732,Strata,11 to 15,1585,Oct-21
271,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1888000,-,1001,Strata,06 to 10,1886,Oct-21
272,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1610000,-,1076,Strata,06 to 10,1496,Oct-21
273,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,6480000,-,3175,Strata,01 to 05,2041,Oct-21
274,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,15000000,-,3057,Strata,31 to 35,4907,Oct-21
275,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3800000,-,1722,Strata,01 to 05,2206,Oct-21
276,CLYDES RESIDENCE,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,818000,-,549,Strata,01 to 05,1490,Oct-21
277,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5400000,-,2131,Strata,06 to 10,2534,Oct-21
278,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2000000,-,958,Strata,01 to 05,2088,Oct-21
279,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,8800000,-,2874,Strata,21 to 25,3062,Oct-21
280,DORMER PARK,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,2240000,-,1238,Strata,01 to 05,1810,Oct-21
281,BELLERIVE,KENG CHIN ROAD,Apartment,10,CCR,Freehold,Resale,1,2960000,-,1539,Strata,06 to 10,1923,Oct-21
282,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1960000,-,1206,Strata,01 to 05,1626,Oct-21
283,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,973000,-,377,Strata,16 to 20,2583,Oct-21
284,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,790000,-,732,Strata,26 to 30,1079,Oct-21
285,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,5364000,-,1711,Strata,16 to 20,3134,Oct-21
286,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2200000,-,1356,Strata,06 to 10,1622,Oct-21
287,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,8456000,-,2476,Strata,21 to 25,3416,Oct-21
288,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1605000,-,1055,Strata,16 to 20,1522,Oct-21
289,THE ORANGE GROVE,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4600000,-,2153,Strata,01 to 05,2137,Oct-21
290,CAIRNHILL NINE,CAIRNHILL ROAD,Apartment,9,CCR,99 yrs lease commencing from 2014,Resale,1,1500000,-,592,Strata,11 to 15,2534,Oct-21
291,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,6000000,-,3757,Strata,31 to 35,1597,Oct-21
292,LE WILKIE,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1398000,-,1001,Strata,06 to 10,1397,Oct-21
293,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,2400000,-,1302,Strata,11 to 15,1843,Oct-21
294,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,1340000,-,646,Strata,21 to 25,2075,Oct-21
295,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,8000000,-,2756,Strata,16 to 20,2903,Oct-21
296,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1198000,-,560,Strata,21 to 25,2140,Oct-21
297,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2400000,-,1464,Strata,06 to 10,1639,Oct-21
298,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2770000,-,2573,Strata,11 to 15,1077,Oct-21
299,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1180000,-,635,Strata,21 to 25,1858,Oct-21
300,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,2400000,-,1184,Strata,11 to 15,2027,Oct-21
301,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2100000,-,1001,Strata,01 to 05,2098,Oct-21
302,VOGX,DORSET ROAD,Apartment,8,RCR,Freehold,Resale,1,738000,-,538,Strata,01 to 05,1371,Oct-21
303,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1450000,-,818,Strata,11 to 15,1772,Oct-21
304,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,2150000,-,1033,Strata,01 to 05,2081,Oct-21
305,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,6500000,-,2788,Strata,11 to 15,2332,Oct-21
306,THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,1370000,-,797,Strata,01 to 05,1720,Oct-21
307,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,2042000,-,1044,Strata,11 to 15,1956,Oct-21
308,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,3480000,-,1701,Strata,06 to 10,2046,Oct-21
309,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1655000,-,1012,Strata,11 to 15,1636,Oct-21
310,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1468000,-,872,Strata,26 to 30,1684,Oct-21
311,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,2160000,-,1647,Strata,01 to 05,1312,Oct-21
312,THE METZ,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,2710000,-,1023,Strata,21 to 25,2650,Oct-21
313,ARDMORE PARK,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,10550000,-,2885,Strata,26 to 30,3657,Oct-21
314,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1600000,-,872,Strata,26 to 30,1835,Oct-21
315,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,5880000,-,1679,Strata,31 to 35,3502,Oct-21
316,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6020000,-,2024,Strata,11 to 15,2975,Oct-21
317,KIM SIA COURT,JALAN JINTAN,Apartment,9,CCR,Freehold,Resale,1,2880000,-,1421,Strata,06 to 10,2027,Oct-21
318,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1860000,-,936,Strata,01 to 05,1986,Oct-21
319,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,1600000,-,506,Strata,01 to 05,3163,Oct-21
320,SUNSHINE PLAZA,PRINSEP LINK,Apartment,7,RCR,99 yrs lease commencing from 1997,Resale,1,1538000,-,1044,Strata,06 to 10,1473,Oct-21
321,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1475000,-,872,Strata,11 to 15,1692,Oct-21
322,MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,2900000,-,1668,Strata,01 to 05,1738,Oct-21
323,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,12250000,-,3057,Strata,11 to 15,4007,Oct-21
324,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,8020000,-,2379,Strata,01 to 05,3371,Oct-21
325,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,3680000,-,1281,Strata,06 to 10,2873,Oct-21
326,HALLMARK RESIDENCES,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,2950000,-,1432,Strata,06 to 10,2061,Oct-21
327,THE LUMOS,LEONIE HILL,Apartment,9,CCR,Freehold,Resale,1,5472000,-,2433,Strata,06 to 10,2249,Oct-21
328,CITY STUDIOS,RACE COURSE LANE,Apartment,8,RCR,Freehold,Resale,1,820000,-,657,Strata,01 to 05,1249,Oct-21
329,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,Resale,1,1670000,-,1496,Strata,01 to 05,1116,Oct-21
330,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,2200000,-,1313,Strata,31 to 35,1675,Oct-21
331,2 RVG,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1915000,-,926,Strata,16 to 20,2069,Oct-21
332,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,1980000,-,893,Strata,11 to 15,2216,Oct-21
333,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,2360000,-,1173,Strata,31 to 35,2011,Oct-21
334,RESIDENTIAL APARTMENTS,DUBLIN ROAD,Apartment,9,CCR,Freehold,Resale,1,2660000,-,1507,Strata,01 to 05,1765,Oct-21
335,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1560000,-,689,Strata,01 to 05,2264,Oct-21
336,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,3650000,-,1281,Strata,11 to 15,2850,Oct-21
337,TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,Resale,1,9600000,-,2745,Strata,31 to 35,3497,Oct-21
338,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1480000,-,1076,Strata,01 to 05,1375,Oct-21
339,PRISTINE HEIGHTS,MERGUI ROAD,Apartment,8,RCR,Freehold,Resale,1,2010000,-,1356,Strata,16 to 20,1482,Oct-21
340,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2330000,-,1356,Strata,26 to 30,1718,Oct-21
341,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,1983000,-,1055,Strata,11 to 15,1880,Oct-21
342,THE QUAYSIDE,ROBERTSON QUAY,Apartment,9,CCR,99 yrs lease commencing from 1994,Resale,1,2050000,-,1367,Strata,01 to 05,1500,Oct-21
343,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2750000,-,1324,Strata,06 to 10,2077,Oct-21
344,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,1390000,-,710,Strata,01 to 05,1957,Oct-21
345,BEAUFORT ON NASSIM,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,6180000,-,2174,Strata,01 to 05,2842,Oct-21
346,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,2650000,-,2379,Strata,26 to 30,1114,Oct-21
347,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1500000,-,689,Strata,01 to 05,2177,Oct-21
348,WATERFORD RESIDENCE,KIM YAM ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,1660000,-,1076,Strata,01 to 05,1542,Oct-21
349,LEONIE SUITES,LEONIE HILL,Apartment,9,CCR,99 yrs lease commencing from 2002,Resale,1,1780000,-,926,Strata,16 to 20,1923,Oct-21
350,BELLE VUE RESIDENCES,OXLEY WALK,Condominium,9,CCR,Freehold,Resale,1,4830000,-,3498,Strata,01 to 05,1381,Oct-21
351,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3810000,-,1690,Strata,11 to 15,2255,Oct-21
352,OXLEY RESIDENCE,OXLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,5430000,-,2540,Strata,01 to 05,2138,Oct-21
353,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,5550000,-,2164,Strata,11 to 15,2565,Oct-21
354,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1590000,-,850,Strata,01 to 05,1870,Oct-21
355,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,3000000,-,1485,Strata,01 to 05,2020,Oct-21
356,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,1250000,-,592,Strata,01 to 05,2111,Oct-21
357,MONTVIEW,MOUNT SINAI DRIVE,Condominium,10,CCR,Freehold,Resale,1,2220000,-,1227,Strata,21 to 25,1809,Oct-21
