S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1710,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,1173,Strata,11 to 15,750,Mar-21
1711,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1298000,-,990,Strata,01 to 05,1311,Mar-21
1712,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,840000,-,549,Strata,01 to 05,1530,Mar-21
1713,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,2350000,-,1981,Strata,11 to 15,1187,Mar-21
1714,SUITES AT BUKIT TIMAH,JALAN JURONG KECHIL,Apartment,21,RCR,Freehold,Resale,1,658000,-,431,Strata,01 to 05,1528,Mar-21
1715,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1400000,-,1302,Strata,06 to 10,1075,Mar-21
1716,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,905888,-,1270,Strata,01 to 05,713,Mar-21
1717,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,2050000,-,1851,Strata,01 to 05,1107,Mar-21
1718,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1180000,-,1076,Strata,06 to 10,1096,Mar-21
1719,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,855000,-,1001,Strata,01 to 05,854,Mar-21
1720,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1150000,-,1227,Strata,16 to 20,937,Mar-21
1721,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,680000,-,657,Strata,01 to 05,1036,Mar-21
1722,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,750000,-,1119,Strata,01 to 05,670,Mar-21
1723,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,827000,-,915,Strata,06 to 10,904,Mar-21
1724,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1400000,-,1259,Strata,06 to 10,1112,Mar-21
1725,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2066888,-,1970,Strata,06 to 10,1049,Mar-21
1726,PARK NATURA,BUKIT BATOK EAST AVENUE 6,Condominium,23,RCR,Freehold,Resale,1,2800000,-,2863,Strata,01 to 05,978,Mar-21
1727,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,765000,-,1023,Strata,11 to 15,748,Mar-21
1728,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1600000,-,1378,Strata,11 to 15,1161,Mar-21
1729,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1000000,-,1302,Strata,06 to 10,768,Mar-21
1730,THE BEVERLY,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,2123888,-,1518,Strata,01 to 05,1399,Mar-21
1731,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,2050000,-,1346,Strata,06 to 10,1524,Mar-21
1732,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,776000,-,463,Strata,01 to 05,1677,Mar-21
1733,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,1240000,-,1518,Strata,01 to 05,817,Mar-21
1734,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1220088,-,1238,Strata,11 to 15,986,Mar-21
1735,HIGH OAK CONDOMINIUM,TOH TUCK ROAD,Condominium,21,RCR,99 yrs lease commencing from 1996,Resale,1,1280000,-,1227,Strata,01 to 05,1043,Mar-21
1736,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1530000,-,1539,Strata,11 to 15,994,Mar-21
1737,SHERWOOD TOWER,JALAN ANAK BUKIT,Apartment,21,RCR,99 yrs lease commencing from 1976,Resale,1,1000000,-,1539,Strata,01 to 05,650,Mar-21
1738,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,500000,-,431,Strata,01 to 05,1161,Mar-21
1739,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,1870000,-,1658,Strata,01 to 05,1128,Mar-21
1740,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,740000,-,861,Strata,11 to 15,859,Mar-21
1741,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1600000,-,1701,Strata,16 to 20,941,Mar-21
1742,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1500000,-,1324,Strata,01 to 05,1133,Mar-21
1743,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,703888,-,549,Strata,11 to 15,1282,Mar-21
1744,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1500000,-,1292,Strata,01 to 05,1161,Mar-21
1745,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,500000,-,431,Strata,01 to 05,1161,Mar-21
1746,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1166000,-,1292,Strata,06 to 10,903,Mar-21
1747,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,755000,-,527,Strata,06 to 10,1431,Mar-21
1748,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,680000,-,614,Strata,06 to 10,1108,Mar-21
1749,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,922000,-,603,Strata,01 to 05,1530,Mar-21
1750,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1530000,-,1324,Strata,01 to 05,1156,Mar-21
1751,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1408888,-,1270,Strata,16 to 20,1109,Mar-21
1752,BUKIT REGENCY,UPPER BUKIT TIMAH VIEW,Condominium,21,RCR,Freehold,Resale,1,1620000,-,1399,Strata,01 to 05,1158,Mar-21
1753,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,2300000,-,1690,Strata,11 to 15,1361,Mar-21
1754,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1680000,-,1163,Strata,06 to 10,1445,Feb-21
1755,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1155000,-,1087,Strata,11 to 15,1062,Feb-21
1756,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1500000,-,1206,Strata,06 to 10,1244,Feb-21
1757,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1310000,-,1033,Strata,06 to 10,1268,Feb-21
1758,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,815000,-,969,Strata,06 to 10,841,Feb-21
1759,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,880000,-,1206,Strata,11 to 15,730,Feb-21
1760,GRAND CHATEAU,JALAN RAJAWALI,Condominium,21,RCR,Freehold,Resale,1,1238888,-,1076,Strata,01 to 05,1151,Feb-21
1761,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1038000,-,1281,Strata,16 to 20,810,Feb-21
1762,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1060000,-,1270,Strata,01 to 05,835,Feb-21
1763,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1060000,-,1001,Strata,06 to 10,1059,Feb-21
1764,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,2200088,-,2465,Strata,06 to 10,893,Feb-21
1765,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,595000,-,452,Strata,01 to 05,1316,Feb-21
1766,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,915000,-,1163,Strata,01 to 05,787,Feb-21
1767,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1520000,-,1270,Strata,11 to 15,1197,Feb-21
1768,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1800000,-,1528,Strata,01 to 05,1178,Feb-21
1769,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1965000,-,1927,Strata,01 to 05,1020,Feb-21
1770,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,1150000,-,721,Strata,06 to 10,1595,Feb-21
1771,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1000000,-,1356,Strata,01 to 05,737,Feb-21
1772,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3380000,-,1658,Strata,01 to 05,2039,Feb-21
1773,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1200000,-,1711,Strata,01 to 05,701,Feb-21
1774,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,988000,-,1259,Strata,01 to 05,785,Feb-21
1775,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,950000,-,872,Strata,06 to 10,1090,Feb-21
1776,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1360000,-,1152,Strata,21 to 25,1181,Feb-21
1777,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1028000,-,775,Strata,21 to 25,1326,Feb-21
1778,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1223000,-,1216,Strata,01 to 05,1005,Feb-21
1779,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,910000,-,1206,Strata,11 to 15,755,Feb-21
1780,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,1250000,-,1302,Strata,01 to 05,960,Feb-21
1781,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1500000,-,1324,Strata,06 to 10,1133,Feb-21
1782,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,4850000,-,4532,Strata,06 to 10,1070,Feb-21
1783,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,900000,-,1281,Strata,01 to 05,703,Feb-21
1784,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1810000,-,1722,Strata,01 to 05,1051,Feb-21
1785,HIGHGATE,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1900000,-,1485,Strata,01 to 05,1279,Feb-21
1786,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1390000,-,1238,Strata,01 to 05,1123,Feb-21
1787,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3280000,-,1690,Strata,01 to 05,1941,Feb-21
1788,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1430000,-,1130,Strata,06 to 10,1265,Feb-21
1789,GLENDALE PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1710000,-,1313,Strata,01 to 05,1302,Feb-21
1790,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,761888,-,958,Strata,16 to 20,795,Feb-21
1791,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1550,Strata,01 to 05,677,Feb-21
1792,THE HILLSIDE,UPPER BUKIT TIMAH ROAD,Condominium,21,OCR,Freehold,Resale,1,1358888,-,1044,Strata,01 to 05,1301,Feb-21
1793,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1000000,-,1270,Strata,06 to 10,787,Feb-21
1794,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,845000,-,850,Strata,01 to 05,994,Feb-21
1795,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,730000,-,700,Strata,01 to 05,1043,Feb-21
1796,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1825000,-,1410,Strata,01 to 05,1294,Feb-21
1797,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3050000,-,1658,Strata,06 to 10,1840,Feb-21
1798,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2208888,-,1184,Strata,06 to 10,1866,Feb-21
1799,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2600000,-,1507,Strata,01 to 05,1725,Feb-21
1800,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,710000,-,538,Strata,06 to 10,1319,Feb-21
1801,SHERWOOD TOWER,JALAN ANAK BUKIT,Apartment,21,RCR,99 yrs lease commencing from 1976,Resale,1,1140000,-,1421,Strata,16 to 20,802,Feb-21
1802,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,485000,-,398,Strata,06 to 10,1218,Feb-21
1803,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,2000000,-,1550,Strata,01 to 05,1290,Feb-21
1804,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1690000,-,1755,Strata,11 to 15,963,Feb-21
1805,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1475,Strata,01 to 05,712,Feb-21
1806,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,870000,-,1173,Strata,06 to 10,742,Feb-21
1807,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1475,Strata,06 to 10,746,Feb-21
1808,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,870000,-,1173,Strata,06 to 10,742,Feb-21
1809,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,955000,-,614,Strata,11 to 15,1557,Feb-21
1810,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1310000,-,1033,Strata,06 to 10,1268,Feb-21
1811,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,822000,-,1163,Strata,16 to 20,707,Feb-21
1812,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1185000,-,872,Strata,06 to 10,1359,Feb-21
1813,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1135000,-,1173,Strata,11 to 15,967,Feb-21
1814,SUITES DE LAUREL,JALAN ANAK BUKIT,Apartment,21,RCR,999 yrs lease commencing from 1885,Resale,1,1088000,-,721,Strata,01 to 05,1509,Feb-21
1815,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1100000,-,1335,Strata,06 to 10,824,Feb-21
1816,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,710000,-,861,Strata,21 to 25,825,Feb-21
1817,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1730000,-,1141,Strata,06 to 10,1516,Feb-21
1818,SOUTHAVEN II,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1290000,-,1055,Strata,06 to 10,1223,Feb-21
1819,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,Feb-21
1820,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,785000,-,592,Strata,11 to 15,1326,Feb-21
1821,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2383000,-,1916,Strata,06 to 10,1244,Feb-21
1822,SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,Condominium,21,RCR,Freehold,Resale,1,1185000,-,958,Strata,06 to 10,1237,Feb-21
1823,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1680000,-,1378,Strata,11 to 15,1219,Feb-21
1824,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,820000,-,624,Strata,11 to 15,1313,Feb-21
1825,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,648888,-,527,Strata,16 to 20,1230,Feb-21
1826,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1208000,-,958,Strata,11 to 15,1261,Feb-21
1827,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1650000,-,1485,Strata,01 to 05,1111,Feb-21
1828,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,2420000,-,1701,Strata,06 to 10,1423,Feb-21
1829,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,936,Strata,26 to 30,940,Feb-21
1830,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,731000,-,861,Strata,16 to 20,849,Feb-21
1831,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1100000,-,958,Strata,01 to 05,1148,Feb-21
1832,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,845000,-,1173,Strata,06 to 10,720,Feb-21
1833,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3000888,-,1787,Strata,01 to 05,1679,Feb-21
1834,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1156888,-,1227,Strata,16 to 20,943,Feb-21
1835,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1420000,-,1292,Strata,01 to 05,1099,Feb-21
1836,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1230000,-,969,Strata,06 to 10,1270,Feb-21
1837,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,980000,-,1216,Strata,01 to 05,806,Feb-21
1838,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1758000,-,936,Strata,06 to 10,1877,Feb-21
1839,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1050000,-,1302,Strata,01 to 05,806,Feb-21
1840,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,628000,-,581,Strata,01 to 05,1080,Feb-21
1841,SUITES AT BUKIT TIMAH,JALAN JURONG KECHIL,Apartment,21,RCR,Freehold,Resale,1,1080000,-,753,Strata,01 to 05,1433,Feb-21
1842,BEAUTY WORLD PLAZA,UPPER BUKIT TIMAH ROAD,Apartment,21,RCR,999 yrs lease commencing from 1884,Resale,1,680000,-,592,Strata,06 to 10,1149,Feb-21
1843,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1200000,-,1292,Strata,06 to 10,929,Feb-21
1844,CAVENDISH PARK,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1525000,-,1227,Strata,06 to 10,1243,Feb-21
1845,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,548000,-,506,Strata,01 to 05,1083,Feb-21
1846,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1230000,-,743,Strata,16 to 20,1656,Feb-21
1847,THE LANAI,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1319888,-,958,Strata,06 to 10,1378,Feb-21
1848,SUMMERHILL,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1320000,-,947,Strata,06 to 10,1394,Feb-21
1849,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1600000,-,1216,Strata,16 to 20,1315,Feb-21
1850,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,975000,-,1109,Strata,11 to 15,879,Feb-21
1851,GRAND CHATEAU,JALAN RAJAWALI,Condominium,21,RCR,Freehold,Resale,1,1416888,-,1238,Strata,01 to 05,1145,Feb-21
1852,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1320000,-,1302,Strata,01 to 05,1013,Feb-21
1853,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1138000,-,1259,Strata,11 to 15,904,Feb-21
1854,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,655000,-,570,Strata,16 to 20,1148,Feb-21
1855,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1085000,-,1335,Strata,11 to 15,813,Feb-21
1856,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2618888,-,1378,Strata,01 to 05,1901,Feb-21
1857,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,750000,-,1087,Strata,06 to 10,690,Feb-21
1858,THE BROOKS I,SPRINGSIDE WALK,Apartment,26,OCR,Freehold,Resale,1,960000,-,710,Strata,01 to 05,1351,Feb-21
1859,THE PETALS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1638000,-,1625,Strata,01 to 05,1008,Feb-21
1860,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,950000,-,904,Strata,06 to 10,1051,Feb-21
1861,CASHEW PARK CONDOMINIUM,CASHEW ROAD,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1000000,-,904,Strata,01 to 05,1106,Feb-21
1862,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1255000,-,1066,Strata,06 to 10,1178,Feb-21
1863,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,518000,-,431,Strata,01 to 05,1203,Feb-21
1864,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,1450000,-,2303,Strata,01 to 05,629,Feb-21
1865,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1350000,-,1378,Strata,16 to 20,980,Feb-21
1866,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1300000,-,1163,Strata,11 to 15,1118,Feb-21
1867,THE LANAI,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1760000,-,1302,Strata,01 to 05,1351,Feb-21
1868,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,740800,-,549,Strata,06 to 10,1349,Feb-21
1869,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,968000,-,1270,Strata,06 to 10,762,Feb-21
1870,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1260000,-,1324,Strata,01 to 05,952,Feb-21
1871,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,965000,-,936,Strata,06 to 10,1030,Feb-21
1872,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1330000,-,990,Strata,06 to 10,1343,Feb-21
1873,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1430000,-,947,Strata,06 to 10,1510,Feb-21
1874,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1660000,-,1668,Strata,11 to 15,995,Feb-21
1875,HIGH OAK CONDOMINIUM,TOH TUCK ROAD,Condominium,21,RCR,99 yrs lease commencing from 1996,Resale,1,1268000,-,1173,Strata,01 to 05,1081,Feb-21
1876,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1958000,-,1442,Strata,01 to 05,1357,Feb-21
1877,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1838000,-,1399,Strata,06 to 10,1313,Feb-21
